second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
3525,,,,,,,,,,,14.972360,67,230527,10.48,420.89
3526,,,,,,,,,,,14.976211,67,230594,10.48,420.89
3527,,,,,,,,,,,14.730631,67,230661,10.48,420.89
3528,,,,,,,,,,,14.783570,68,230729,10.48,421.07
3529,,,,,,,,,,,14.729366,68,230797,10.48,421.07
3530,,,,,,,,,,,14.774157,68,230865,10.48,421.92
3531,,,,,,,,,,,15.845737,63,230928,10.48,421.92
3532,,,,,,,,,,,14.913423,67,230995,10.48,421.92
3533,,,,,,,,,,,15.699671,63,231058,10.48,421.92
3534,,,,,,,,,,,15.582472,65,231123,10.48,421.92
3535,,,,,,,,,,,15.634322,63,231186,10.49,421.92
3536,,,,,,,,,,,15.608247,65,231251,10.48,421.92
3537,,,,,,,,,,,16.427164,60,231311,10.48,421.92
3538,,,,,,,,,,,15.582663,65,231376,10.48,421.94
3539,,,,,,,,,,,15.634925,64,231440,10.48,421.94
3540,,,,,,,,,,,15.414604,65,231505,10.48,421.94
3541,,,,,,,,,,,15.475918,64,231569,10.48,422.99
3542,,,,,,,,,,,15.438238,65,231634,10.48,425.45
3543,,,,,,,,,,,15.619538,64,231698,10.48,427.74
3544,,,,,,,,,,,15.545348,64,231762,10.48,429.94
3545,,,,,,,,,,,15.477794,65,231827,10.49,431.96
3546,,,,,,,,,,,15.374108,65,231892,10.49,431.96
3547,,,,,,,,,,,15.561870,64,231956,10.49,431.96
3548,,,,,,,,,,,15.654613,64,232020,10.49,431.96
3549,,,,,,,,,,,15.615491,64,232084,10.48,431.96
3550,,,,,,,,,,,15.585697,64,232148,10.48,431.96
3551,,,,,,,,,,,15.726309,64,232212,10.48,431.96
3552,,,,,,,,,,,15.725835,63,232275,10.49,431.96
3553,,,,,,,,,,,16.291887,62,232337,10.49,431.96
3554,,,,,,,,,,,15.301828,65,232402,10.48,432.05
3555,,,,,,,,,,,15.606755,64,232466,10.48,432.05
3556,,,,,,,,,,,15.543109,64,232530,10.48,432.05
3557,,,,,,,,,,,15.165507,66,232596,10.48,432.05
3558,,,,,,,,,,,15.077148,67,232663,10.48,432.14
3559,,,,,,,,,,,15.510358,64,232727,10.48,432.23
3560,,,,,,,,,,,15.577100,64,232791,10.48,432.40
3561,,,,,,,,,,,15.632832,64,232855,10.48,432.40
3562,,,,,,,,,,,15.411329,65,232920,10.48,432.40
3563,,,,,,,,,,,15.180072,66,232986,10.48,432.40
3564,,,,,,,,,,,15.088080,66,233052,10.48,432.40
3565,,,,,,,,,,,18.925128,53,233105,10.48,432.40
3566,,,,,,,,,,,15.148182,66,233171,10.48,432.40
3567,,,,,,,,,,,15.208307,66,233237,10.48,432.40
3568,,,,,,,,,,,15.307648,64,233301,10.48,432.40
3569,,,,,,,,,,,15.728006,65,233366,10.48,432.40
3570,,,,,,,,,,,15.251852,65,233431,10.48,432.40
3571,,,,,,,,,,,14.853301,68,233499,10.49,432.48
3572,,,,,,,,,,,15.172910,65,233564,10.48,432.57
3573,,,,,,,,,,,15.239648,66,233630,10.48,432.57
3574,,,,,,,,,,,15.118735,66,233696,10.48,432.57
3575,,,,,,,,,,,15.494072,65,233761,10.48,432.57
3576,,,,,,,,,,,15.670131,63,233824,10.48,432.57
3577,,,,,,,,,,,15.295214,66,233890,10.48,432.57
3578,,,,,,,,,,,15.237599,65,233955,10.48,432.57
3579,,,,,,,,,,,15.109584,67,234022,10.48,432.57
3580,,,,,,,,,,,15.029092,66,234088,10.48,432.57
3581,,,,,,,,,,,15.445510,65,234153,10.48,432.57
3582,,,,,,,,,,,15.248554,65,234218,10.48,432.57
3583,,,,,,,,,,,15.117263,67,234285,10.48,432.57
3584,,,,,,,,,,,15.190572,65,234350,10.48,432.57
3585,,,,,,,,,,,16.086968,63,234413,10.48,432.57
3586,,,,,,,,,,,15.065551,66,234479,10.48,432.57
3587,,,,,,,,,,,15.174953,66,234545,10.48,432.57
3588,,,,,,,,,,,14.960708,66,234611,10.48,432.57
3589,,,,,,,,,,,15.252571,66,234677,10.48,432.57
3590,,,,,,,,,,,15.350201,65,234742,10.47,432.57
3591,,,,,,,,,,,15.201821,66,234808,10.47,432.57
3592,,,,,,,,,,,15.232556,66,234874,10.48,432.57
3593,,,,,,,,,,,14.892065,67,234941,10.47,432.57
3594,,,,,,,,,,,15.364145,65,235006,10.48,432.57
3595,,,,,,,,,,,15.694107,64,235070,10.48,432.57
3596,,,,,,,,,,,15.509281,64,235134,10.48,432.57
3597,,,,,,,,,,,15.173666,66,235200,10.48,432.57
3598,,,,,,,,,,,15.404572,65,235265,10.48,432.57
3599,,,,,,,,,,,15.402919,65,235330,10.48,432.57
3600,,,,,,,,,,,15.025168,66,235396,10.48,432.57
3601,,,,,,,,,,,15.873921,63,235459,10.48,432.57
3602,,,,,,,,,,,15.061350,67,235526,10.48,432.57
3603,,,,,,,,,,,14.671565,68,235594,10.48,432.57
3604,,,,,,,,,,,15.299688,65,235659,10.48,432.57
3605,,,,,,,,,,,14.787303,68,235727,10.48,432.57
3606,,,,,,,,,,,14.557760,68,235795,10.47,432.57
3607,,,,,,,,,,,14.753461,68,235863,10.47,432.57
3608,,,,,,,,,,,14.861112,68,235931,10.47,432.57
3609,,,,,,,,,,,14.536753,68,235999,10.47,432.57
3610,,,,,,,,,,,14.960638,67,236066,10.47,432.57
3611,,,,,,,,,,,15.140984,66,236132,10.47,432.57
3612,,,,,,,,,,,15.050060,67,236199,10.48,433.18
3613,,,,,,,,,,,14.933228,67,236266,10.48,433.45
3614,,,,,,,,,,,15.465305,64,236330,10.48,433.45
3615,,,,,,,,,,,14.916654,67,236397,10.48,433.45
3616,,,,,,,,,,,15.376182,65,236462,10.48,433.45
3617,,,,,,,,,,,15.316020,66,236528,10.48,433.53
3618,,,,,,,,,,,15.294524,65,236593,10.49,433.71
3619,,,,,,,,,,,16.190499,62,236655,10.49,433.71
3620,,,,,,,,,,,14.967881,67,236722,10.49,433.71
3621,,,,,,,,,,,15.439476,64,236786,10.49,433.71
3622,,,,,,,,,,,15.237679,66,236852,10.49,433.71
3623,,,,,,,,,,,15.202773,66,236918,10.49,433.71
3624,,,,,,,,,,,15.056579,66,236984,10.49,433.71
3625,,,,,,,,,,,15.212816,66,237050,10.49,433.71
3626,,,,,,,,,,,15.347515,65,237115,10.49,433.71
3627,,,,,,,,,,,15.374097,65,237180,10.49,433.71
3628,,,,,,,,,,,15.479790,65,237245,10.49,433.71
3629,,,,,,,,,,,15.156949,66,237311,10.49,433.71
3630,,,,,,,,,,,15.181155,65,237376,10.49,433.71
3631,,,,,,,,,,,15.001308,67,237443,10.49,433.71
3632,,,,,,,,,,,15.083303,66,237509,10.49,434.50
3633,,,,,,,,,,,15.367480,65,237574,10.49,434.50
3634,,,,,,,,,,,15.116256,66,237640,10.49,434.76
3635,,,,,,,,,,,14.934790,67,237707,10.49,434.76
3636,,,,,,,,,,,15.141424,66,237773,10.49,434.76
3637,,,,,,,,,,,15.053466,67,237840,10.49,434.76
3638,,,,,,,,,,,15.249150,63,237903,10.49,434.76
3639,,,,,,,,,,,16.554957,63,237966,10.49,434.76
3640,,,,,,,,,,,15.583453,64,238030,10.49,434.76
3641,,,,,,,,,,,15.497215,64,238094,10.49,434.76
3642,,,,,,,,,,,15.460675,65,238159,10.49,434.76
3643,,,,,,,,,,,15.219718,66,238225,10.49,435.03
3644,,,,,,,,,,,14.917619,67,238292,10.49,435.03
3645,,,,,,,,,,,14.871494,67,238359,10.49,435.03
3646,,,,,,,,,,,14.862985,67,238426,10.49,435.03
3647,,,,,,,,,,,14.578899,69,238495,10.48,436.26
3648,,,,,,,,,,,14.864938,67,238562,10.48,438.28
3649,,,,,,,,,,,14.962066,67,238629,10.49,439.16
3650,,,,,,,,,,,14.765001,68,238697,10.49,439.16
3651,,,,,,,,,,,14.844523,67,238764,10.49,439.16
3652,,,,,,,,,,,14.939187,67,238831,10.49,439.16
3653,,,,,,,,,,,14.953400,67,238898,10.49,439.16
3654,,,,,,,,,,,14.857834,67,238965,10.49,439.16
3655,,,,,,,,,,,14.787865,68,239033,10.49,439.16
3656,,,,,,,,,,,15.184171,66,239099,10.49,439.42
3657,,,,,,,,,,,15.136230,66,239165,10.49,439.51
3658,,,,,,,,,,,15.190919,62,239227,10.49,439.51
3659,,,,,,,,,,,15.985599,66,239293,10.49,439.60
3660,,,,,,,,,,,14.867536,67,239360,10.49,439.60
3661,,,,,,,,,,,14.850627,67,239427,10.49,439.78
3662,,,,,,,,,,,14.952873,67,239494,10.49,439.78
3663,,,,,,,,,,,15.294358,66,239560,10.49,439.78
3664,,,,,,,,,,,15.351469,65,239625,10.49,439.78
3665,,,,,,,,,,,15.224403,65,239690,10.49,439.95
3666,,,,,,,,,,,15.289824,66,239756,10.49,440.92
3667,,,,,,,,,,,14.957111,67,239823,10.49,440.92
3668,,,,,,,,,,,15.300723,65,239888,10.49,440.92
3669,,,,,,,,,,,15.226227,66,239954,10.49,440.92
3670,,,,,,,,,,,15.695186,63,240017,10.49,440.92
3671,,,,,,,,,,,15.050691,67,240084,10.49,440.92
3672,,,,,,,,,,,14.977915,67,240151,10.49,440.92
3673,,,,,,,,,,,15.144161,66,240217,10.49,440.92
3674,,,,,,,,,,,15.240961,65,240282,10.49,440.92
3675,,,,,,,,,,,14.894314,67,240349,10.49,440.92
3676,,,,,,,,,,,15.052918,67,240416,10.49,440.92
3677,,,,,,,,,,,15.028427,66,240482,10.49,440.92
3678,,,,,,,,,,,15.086350,67,240549,10.49,440.92
3679,,,,,,,,,,,14.864218,67,240616,10.49,440.92
3680,,,,,,,,,,,16.662737,60,240676,10.49,440.92
3681,,,,,,,,,,,14.942906,67,240743,10.49,440.92
3682,,,,,,,,,,,15.022770,66,240809,10.48,441.09
3683,,,,,,,,,,,15.053557,67,240876,10.48,441.09
3684,,,,,,,,,,,14.884958,67,240943,10.48,441.09
3685,,,,,,,,,,,14.464255,69,241012,10.49,441.09
3686,,,,,,,,,,,14.973071,67,241079,10.49,441.09
3687,,,,,,,,,,,14.824091,67,241146,10.49,441.09
3688,,,,,,,,,,,14.999599,67,241213,10.49,441.09
3689,,,,,,,,,,,14.761336,68,241281,10.49,441.09
3690,,,,,,,,,,,15.012853,66,241347,10.49,441.09
3691,,,,,,,,,,,15.052668,67,241414,10.49,441.09
3692,,,,,,,,,,,15.047044,66,241480,10.49,441.09
3693,,,,,,,,,,,15.024644,66,241546,10.49,441.09
3694,,,,,,,,,,,14.905203,67,241613,10.49,441.09
3695,,,,,,,,,,,15.096596,67,241680,10.49,441.09
3696,,,,,,,,,,,14.668292,68,241748,10.49,441.09
3697,,,,,,,,,,,14.807377,68,241816,10.49,441.09
3698,,,,,,,,,,,14.795315,67,241883,10.49,441.09
3699,,,,,,,,,,,15.098676,66,241949,10.49,441.09
3700,,,,,,,,,,,15.230803,66,242015,10.49,441.09
3701,,,,,,,,,,,14.983412,67,242082,10.49,441.09
3702,,,,,,,,,,,14.971162,66,242148,10.49,441.09
3703,,,,,,,,,,,14.793515,68,242216,10.49,441.09
3704,,,,,,,,,,,16.321249,61,242277,10.49,441.09
3705,,,,,,,,,,,14.552252,69,242346,10.49,441.18
3706,,,,,,,,,,,14.678160,68,242414,10.49,441.18
3707,,,,,,,,,,,14.728138,68,242482,10.49,441.18
3708,,,,,,,,,,,14.807617,68,242550,10.49,441.18
3709,,,,,,,,,,,14.599617,68,242618,10.48,441.18
3710,,,,,,,,,,,14.830660,68,242686,10.48,441.18
3711,,,,,,,,,,,14.733922,67,242753,10.48,441.18
3712,,,,,,,,,,,15.574535,64,242817,10.48,441.18
3713,,,,,,,,,,,14.988417,67,242884,10.48,441.18
3714,,,,,,,,,,,15.124128,66,242950,10.48,441.18
3715,,,,,,,,,,,14.828855,68,243018,10.49,441.36
3716,,,,,,,,,,,14.572544,68,243086,10.50,441.36
3717,,,,,,,,,,,14.873838,68,243154,10.50,441.36
3718,,,,,,,,,,,14.351326,69,243223,10.50,441.36
3719,,,,,,,,,,,14.446568,70,243293,10.50,441.36
3720,,,,,,,,,,,14.374834,69,243362,10.50,441.36
3721,,,,,,,,,,,14.391573,70,243432,10.50,441.36
3722,,,,,,,,,,,14.669918,68,243500,10.50,441.36
3723,,,,,,,,,,,15.085444,66,243566,10.50,441.36
3724,,,,,,,,,,,14.522780,69,243635,10.50,442.77
3725,,,,,,,,,,,14.942202,67,243702,10.50,444.09
3726,,,,,,,,,,,15.269319,65,243767,10.51,445.23
3727,,,,,,,,,,,15.331359,66,243833,10.52,445.23
3728,,,,,,,,,,,15.121027,66,243899,10.52,445.23
3729,,,,,,,,,,,15.163561,66,243965,10.52,445.32
3730,,,,,,,,,,,16.469330,60,244025,10.52,445.32
3731,,,,,,,,,,,14.969003,67,244092,10.52,445.32
3732,,,,,,,,,,,14.848304,67,244159,10.52,445.32
3733,,,,,,,,,,,15.292296,66,244225,10.52,445.32
3734,,,,,,,,,,,15.178754,65,244290,10.52,445.32
3735,,,,,,,,,,,15.818832,64,244354,10.52,445.32
3736,,,,,,,,,,,16.101969,62,244416,10.52,445.32
3737,,,,,,,,,,,15.942803,63,244479,10.52,445.58
3738,,,,,,,,,,,16.774345,59,244538,10.51,445.93
3739,,,,,,,,,,,15.578443,65,244603,10.51,448.31
3740,,,,,,,,,,,15.422114,64,244667,10.51,450.68
3741,,,,,,,,,,,15.550334,65,244732,10.52,452.44
3742,,,,,,,,,,,15.404654,65,244797,10.52,452.44
3743,,,,,,,,,,,15.460364,64,244861,10.52,452.44
3744,,,,,,,,,,,15.676971,64,244925,10.52,453.50
3745,,,,,,,,,,,15.610111,64,244989,10.52,455.87
3746,,,,,,,,,,,15.922170,63,245052,10.52,457.90
3747,,,,,,,,,,,15.672633,64,245116,10.52,457.90
3748,,,,,,,,,,,15.589571,64,245180,10.52,458.08
3749,,,,,,,,,,,15.601026,64,245244,10.52,458.16
3750,,,,,,,,,,,16.080710,62,245306,10.52,458.16
3751,,,,,,,,,,,15.528360,64,245370,10.52,458.16
3752,,,,,,,,,,,15.448908,65,245435,10.52,458.16
3753,,,,,,,,,,,15.770548,64,245499,10.52,458.16
3754,,,,,,,,,,,16.541775,60,245559,10.52,458.42
3755,,,,,,,,,,,15.813872,63,245622,10.51,458.42
3756,,,,,,,,,,,15.935639,63,245685,10.51,458.50
3757,,,,,,,,,,,15.465878,65,245750,10.51,458.68
3758,,,,,,,,,,,15.694502,63,245813,10.51,458.86
3759,,,,,,,,,,,15.714596,64,245877,10.52,460.26
3760,,,,,,,,,,,15.394726,65,245942,10.52,460.26
3761,,,,,,,,,,,15.241185,66,246008,10.52,460.35
3762,,,,,,,,,,,15.298830,65,246073,10.52,460.35
3763,,,,,,,,,,,15.626166,64,246137,10.52,460.35
3764,,,,,,,,,,,15.567644,64,246201,10.52,460.35
3765,,,,,,,,,,,20.344038,49,246250,10.52,460.35
3766,,,,,,,,,,,15.549055,64,246314,10.52,460.35
3767,,,,,,,,,,,15.474506,65,246379,10.52,460.35
3768,,,,,,,,,,,15.338248,65,246444,10.52,460.35
3769,,,,,,,,,,,15.471716,65,246509,10.52,460.35
3770,,,,,,,,,,,15.401290,65,246574,10.52,460.35
3771,,,,,,,,,,,16.574331,60,246634,10.51,460.35
3772,,,,,,,,,,,15.337817,65,246699,10.51,460.35
3773,,,,,,,,,,,15.253065,66,246765,10.51,460.44
3774,,,,,,,,,,,15.313250,65,246830,10.51,460.44
3775,,,,,,,,,,,15.099741,67,246897,10.51,460.44
3776,,,,,,,,,,,15.428534,64,246961,10.51,460.44
3777,,,,,,,,,,,15.448669,65,247026,10.51,460.44
3778,,,,,,,,,,,15.029397,66,247092,10.52,460.62
3779,,,,,,,,,,,15.229749,66,247158,10.52,460.62
3780,,,,,,,,,,,15.000369,67,247225,10.52,460.62
3781,,,,,,,,,,,15.068950,66,247291,10.52,460.62
3782,,,,,,,,,,,14.997293,67,247358,10.52,460.62
3783,,,,,,,,,,,15.181890,66,247424,10.52,460.62
3784,,,,,,,,,,,15.621427,64,247488,10.52,460.62
3785,,,,,,,,,,,15.403116,65,247553,10.51,460.62
3786,,,,,,,,,,,15.188897,66,247619,10.51,460.62
3787,,,,,,,,,,,15.333248,65,247684,10.51,460.66
3788,,,,,,,,,,,16.404918,61,247745,10.51,460.66
3789,,,,,,,,,,,15.368690,65,247810,10.51,460.66
3790,,,,,,,,,,,15.067446,66,247876,10.51,460.66
3791,,,,,,,,,,,15.086046,66,247942,10.51,460.66
3792,,,,,,,,,,,14.985290,67,248009,10.51,460.66
3793,,,,,,,,,,,14.945058,67,248076,10.51,460.66
3794,,,,,,,,,,,15.180596,66,248142,10.51,460.66
3795,,,,,,,,,,,15.037916,66,248208,10.52,460.66
3796,,,,,,,,,,,15.246532,66,248274,10.51,460.66
3797,,,,,,,,,,,15.323551,65,248339,10.51,460.66
3798,,,,,,,,,,,15.474344,65,248404,10.53,460.66
3799,,,,,,,,,,,15.185731,66,248470,10.53,460.66
3800,,,,,,,,,,,15.171582,66,248536,10.53,460.66
3801,,,,,,,,,,,14.736351,67,248603,10.53,460.66
3802,,,,,,,,,,,15.184902,66,248669,10.53,460.66
3803,,,,,,,,,,,14.866869,67,248736,10.53,460.66
3804,,,,,,,,,,,15.421776,65,248801,10.53,460.66
3805,,,,,,,,,,,15.219377,66,248867,10.53,460.66
3806,,,,,,,,,,,16.391593,61,248928,10.53,460.66
3807,,,,,,,,,,,15.326317,65,248993,10.53,460.66
3808,,,,,,,,,,,15.342309,65,249058,10.53,460.66
3809,,,,,,,,,,,15.570919,64,249122,10.53,460.66
3810,,,,,,,,,,,15.722342,64,249186,10.53,460.66
3811,,,,,,,,,,,15.225375,66,249252,10.53,460.66
3812,,,,,,,,,,,15.698029,64,249316,10.53,460.66
3813,,,,,,,,,,,15.780938,63,249379,10.53,460.66
3814,,,,,,,,,,,15.310070,65,249444,10.53,460.66
3815,,,,,,,,,,,15.346798,65,249509,10.52,460.66
3816,,,,,,,,,,,15.690280,64,249573,10.53,460.66
3817,,,,,,,,,,,15.443327,65,249638,10.53,460.66
3818,,,,,,,,,,,15.659815,64,249702,10.53,460.66
3819,,,,,,,,,,,15.742817,63,249765,10.53,460.66
3820,,,,,,,,,,,15.502643,65,249830,10.53,460.66
3821,,,,,,,,,,,15.802244,63,249893,10.53,460.66
3822,,,,,,,,,,,15.528853,64,249957,10.53,460.66
3823,,,,,,,,,,,15.042749,67,250024,10.53,460.66
3824,,,,,,,,,,,15.405357,65,250089,10.53,460.66
3825,,,,,,,,,,,16.600893,60,250149,10.53,460.66
3826,,,,,,,,,,,15.888519,63,250212,10.53,460.66
3827,,,,,,,,,,,15.667087,64,250276,10.53,460.66
3828,,,,,,,,,,,15.801923,63,250339,10.53,461.36
3829,,,,,,,,,,,15.422467,65,250404,10.53,461.36
3830,,,,,,,,,,,15.333464,65,250469,10.53,461.36
3831,,,,,,,,,,,15.665459,64,250533,10.53,461.36
3832,,,,,,,,,,,14.949013,67,250600,10.53,461.36
3833,,,,,,,,,,,15.597387,64,250664,10.53,461.36
3834,,,,,,,,,,,15.856163,63,250727,10.53,461.36
3835,,,,,,,,,,,16.128214,62,250789,10.53,461.36
3836,,,,,,,,,,,16.053339,62,250851,10.52,461.36
3837,,,,,,,,,,,15.672819,64,250915,10.52,461.36
3838,,,,,,,,,,,15.175070,66,250981,10.53,462.33
3839,,,,,,,,,,,15.605138,64,251045,10.53,462.41
3840,,,,,,,,,,,15.424424,65,251110,10.53,462.50
3841,,,,,,,,,,,15.346288,65,251175,10.53,462.52
3842,,,,,,,,,,,15.054152,66,251241,10.53,462.52
3843,,,,,,,,,,,15.930363,63,251304,10.53,462.52
3844,,,,,,,,,,,15.748117,63,251367,10.53,462.52
3845,,,,,,,,,,,15.589133,65,251432,10.52,462.52
3846,,,,,,,,,,,15.983984,62,251494,10.52,462.52
3847,,,,,,,,,,,15.389162,65,251559,10.53,462.52
3848,,,,,,,,,,,15.213426,66,251625,10.53,462.61
3849,,,,,,,,,,,14.979947,67,251692,10.53,462.61
3850,,,,,,,,,,,15.345477,65,251757,10.53,462.78
3851,,,,,,,,,,,15.510887,64,251821,10.53,462.80
3852,,,,,,,,,,,15.375512,65,251886,10.53,462.80
3853,,,,,,,,,,,15.857577,63,251949,10.53,462.80
3854,,,,,,,,,,,15.218595,66,252015,10.53,462.80
3855,,,,,,,,,,,15.593188,64,252079,10.53,462.80
3856,,,,,,,,,,,15.890394,63,252142,10.53,462.80
3857,,,,,,,,,,,15.654810,64,252206,10.52,462.80
3858,,,,,,,,,,,15.844110,63,252269,10.52,462.80
3859,,,,,,,,,,,15.342529,65,252334,10.52,462.80
3860,,,,,,,,,,,15.239876,66,252400,10.53,462.80
3861,,,,,,,,,,,15.589338,64,252464,10.53,462.80
3862,,,,,,,,,,,14.958747,67,252531,10.53,462.80
3863,,,,,,,,,,,14.915006,67,252598,10.53,462.80
3864,,,,,,,,,,,15.335227,65,252663,10.53,462.80
3865,,,,,,,,,,,14.980452,67,252730,10.53,462.80
3866,,,,,,,,,,,15.526883,64,252794,10.53,462.80
3867,,,,,,,,,,,15.374532,65,252859,10.53,462.80
3868,,,,,,,,,,,16.650981,60,252919,10.53,462.80
3869,,,,,,,,,,,15.379910,65,252984,10.53,462.80
3870,,,,,,,,,,,15.240423,66,253050,10.53,462.80
3871,,,,,,,,,,,15.475977,65,253115,10.53,462.80
3872,,,,,,,,,,,15.120877,66,253181,10.53,462.80
3873,,,,,,,,,,,15.008827,66,253247,10.53,462.80
3874,,,,,,,,,,,15.112538,66,253313,10.53,462.80
3875,,,,,,,,,,,14.989640,67,253380,10.53,462.80
3876,,,,,,,,,,,15.058728,67,253447,10.53,462.80
3877,,,,,,,,,,,14.924706,66,253513,10.53,462.80
3878,,,,,,,,,,,15.055659,67,253580,10.53,462.86
3879,,,,,,,,,,,15.176243,66,253646,10.54,462.86
3880,,,,,,,,,,,14.950954,67,253713,10.54,462.86
3881,,,,,,,,,,,14.929899,67,253780,10.54,462.86
3882,,,,,,,,,,,15.147175,66,253846,10.54,462.86
3883,,,,,,,,,,,15.175013,66,253912,10.53,462.86
3884,,,,,,,,,,,15.118141,66,253978,10.53,462.86
3885,,,,,,,,,,,15.180714,65,254043,10.53,462.86
3886,,,,,,,,,,,14.911372,67,254110,10.53,462.86
3887,,,,,,,,,,,16.364907,62,254172,10.53,462.86
3888,,,,,,,,,,,15.201352,65,254237,10.54,462.86
3889,,,,,,,,,,,15.488052,65,254302,10.54,462.86
3890,,,,,,,,,,,15.533840,64,254366,10.54,462.86
3891,,,,,,,,,,,15.734113,64,254430,10.54,462.86
3892,,,,,,,,,,,15.421711,65,254495,10.54,462.86
3893,,,,,,,,,,,15.296041,65,254560,10.54,462.86
3894,,,,,,,,,,,15.747609,63,254623,10.54,462.86
3895,,,,,,,,,,,15.622538,65,254688,10.54,462.86
3896,,,,,,,,,,,15.877572,63,254751,10.54,462.86
3897,,,,,,,,,,,16.460970,60,254811,10.54,462.86
3898,,,,,,,,,,,15.590599,64,254875,10.54,462.86
3899,,,,,,,,,,,15.516544,65,254940,10.54,462.86
3900,,,,,,,,,,,15.702503,64,255004,10.54,462.86
3901,,,,,,,,,,,15.394588,65,255069,10.53,462.86
3902,,,,,,,,,,,15.397552,64,255133,10.53,462.86
3903,,,,,,,,,,,15.600941,65,255198,10.53,462.86
3904,,,,,,,,,,,15.142259,66,255264,10.53,462.95
3905,,,,,,,,,,,15.054402,66,255330,10.54,465.23
3906,,,,,,,,,,,14.947035,67,255397,10.54,465.23
3907,,,,,,,,,,,15.144421,66,255463,10.54,465.23
3908,,,,,,,,,,,15.182502,66,255529,10.54,465.41
3909,,,,,,,,,,,15.145230,66,255595,10.54,466.55
3910,,,,,,,,,,,15.877117,63,255658,10.54,468.23
3911,,,,,,,,,,,15.450633,64,255722,10.54,469.46
3912,,,,,,,,,,,15.275284,66,255788,10.54,469.46
3913,,,,,,,,,,,15.355057,63,255851,10.54,469.46
3914,,,,,,,,,,,16.045218,64,255915,10.54,469.46
3915,,,,,,,,,,,14.856980,67,255982,10.55,469.46
3916,,,,,,,,,,,15.643019,64,256046,10.55,469.46
3917,,,,,,,,,,,15.225130,66,256112,10.55,469.46
3918,,,,,,,,,,,15.207981,66,256178,10.55,469.72
3919,,,,,,,,,,,15.196817,66,256244,10.55,469.72
3920,,,,,,,,,,,18.887016,53,256297,10.55,469.90
3921,,,,,,,,,,,15.297432,65,256362,10.55,470.08
3922,,,,,,,,,,,15.408476,65,256427,10.55,470.05
3923,,,,,,,,,,,15.028492,66,256493,10.56,470.05
3924,,,,,,,,,,,15.122331,67,256560,10.55,470.05
3925,,,,,,,,,,,15.516484,64,256624,10.55,470.05
3926,,,,,,,,,,,15.304469,65,256689,10.55,470.05
3927,,,,,,,,,,,15.384056,65,256754,10.55,470.05
3928,,,,,,,,,,,15.523347,65,256819,10.55,470.05
3929,,,,,,,,,,,15.221010,65,256884,10.55,470.05
3930,,,,,,,,,,,15.404281,65,256949,10.55,470.05
3931,,,,,,,,,,,16.174889,62,257011,10.55,470.05
3932,,,,,,,,,,,15.539411,64,257075,10.55,470.05
3933,,,,,,,,,,,15.557115,65,257140,10.55,470.05
3934,,,,,,,,,,,15.402330,65,257205,10.55,470.05
3935,,,,,,,,,,,15.458437,64,257269,10.55,470.22
3936,,,,,,,,,,,15.595849,64,257333,10.55,470.22
3937,,,,,,,,,,,15.270676,66,257399,10.55,471.09
3938,,,,,,,,,,,15.804447,63,257462,10.55,473.56
3939,,,,,,,,,,,15.343944,65,257527,10.55,475.67
3940,,,,,,,,,,,15.539794,65,257592,10.55,475.67
3941,,,,,,,,,,,15.545812,64,257656,10.56,475.67
3942,,,,,,,,,,,14.976367,67,257723,10.56,475.67
3943,,,,,,,,,,,15.404503,65,257788,10.56,475.67
3944,,,,,,,,,,,15.386383,65,257853,10.56,475.67
3945,,,,,,,,,,,15.119040,66,257919,10.56,475.67
3946,,,,,,,,,,,15.605431,64,257983,10.55,475.67
3947,,,,,,,,,,,15.010475,66,258049,10.55,475.67
3948,,,,,,,,,,,15.322726,66,258115,10.55,475.67
3949,,,,,,,,,,,16.102018,62,258177,10.55,475.67
3950,,,,,,,,,,,15.266432,65,258242,10.55,475.67
3951,,,,,,,,,,,15.369313,65,258307,10.55,475.67
3952,,,,,,,,,,,15.079615,67,258374,10.55,475.67
3953,,,,,,,,,,,15.403866,64,258438,10.55,475.76
3954,,,,,,,,,,,15.473576,65,258503,10.55,475.76
3955,,,,,,,,,,,15.328015,65,258568,10.55,475.76
3956,,,,,,,,,,,15.214114,66,258634,10.55,475.85
3957,,,,,,,,,,,15.313095,65,258699,10.55,476.29
3958,,,,,,,,,,,15.435248,65,258764,10.55,476.46
3959,,,,,,,,,,,15.528345,65,258829,10.55,476.46
3960,,,,,,,,,,,15.213342,65,258894,10.55,476.46
3961,,,,,,,,,,,15.086412,66,258960,10.55,476.46
3962,,,,,,,,,,,15.724725,64,259024,10.55,476.46
3963,,,,,,,,,,,15.819684,63,259087,10.55,476.46
3964,,,,,,,,,,,15.320764,65,259152,10.55,476.46
3965,,,,,,,,,,,15.447027,65,259217,10.56,476.46
3966,,,,,,,,,,,15.629445,64,259281,10.56,476.46
3967,,,,,,,,,,,15.299530,66,259347,10.56,476.46
